conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,2529,správce zabezpečení ICT/správkyně zabezpečení ICT,"správce zabezpečení IT systémů
správkyně zabezpečení informačních a komunikačních technologií
správkyně zabezpečení ICT
správce zabezpečení ICT
správkyně zabezpečení IT systémů
správce zabezpečení informačních a komunikačních technologií",
Occupation,http://data.europa.eu/esco/occupation/046574a1-9bb3-4a80-8a7b-83dc7db1dae2,3123,zednický mistr,,
Occupation,http://data.europa.eu/esco/occupation/0477b9b0-8d2d-4eec-aaad-bac11092e98b,8114,obsluha strojů pro míchání břidlicového posypu na asfaltové šindele,obsluha strojů pro míchání granulátu na asfaltové šindele,
Occupation,http://data.europa.eu/esco/occupation/04849c5c-9236-4a75-aabb-11c6d03e459c,3115,technik v lodním stavitelství/technička v lodním stavitelství,"technička v lodním stavitelství
technik v lodním stavitelství",
Occupation,http://data.europa.eu/esco/occupation/04b52c04-0620-4558-8f89-e252de2963ff,1221,vedoucí aukční síně,,
Occupation,http://data.europa.eu/esco/occupation/04ba4d6c-957d-417f-bf63-5b9e015a9f86,2512,softwarový analytik/softwarová analytička,"analytička aplikací
analytik programů
softwarová analytička
programový analytik
softwarový analytik
analytička softwarových požadavků
analytik softwarových požadavků
analytička programů
programová analytička
analytik aplikací",
Occupation,http://data.europa.eu/esco/occupation/04f39bfa-bc03-4480-98bc-b18ce4fe4b4b,1211,hlavní účetní,"vedoucí účetního oddělení
manažer účetního oddělení
manažerka účetního oddělení",
Occupation,http://data.europa.eu/esco/occupation/0552ff45-b282-455c-b431-fb05a0e00801,1219,manažer ve slévárenství/manažerka ve slévárenství,"manažerka ve slévárně
manažer ve slévárně
manažer ve slévárenské výrobě
manažerka ve slévárenství
manažer ve slévárenství
manažerka ve slévárenské výrobě",
Occupation,http://data.europa.eu/esco/occupation/056bef79-c125-47ab-b6b9-8eed05c9458c,7422,telekomunikační technik/telekomunikační technička,"technický pracovník oddělení telekomunikačních zařízení
telekomunikační technický pracovník
telekomunikační technička
telekomunikační technická pracovnice
technická pracovnice oddělení telekomunikačních zařízení
telekomunikační technik",
Occupation,http://data.europa.eu/esco/occupation/056f1849-7ff8-4d6f-9b8a-176a610bba44,5242,předváděč zboží/předváděčka zboží,"předváděč zboží
předváděčka zboží",
Occupation,http://data.europa.eu/esco/occupation/0599d0e7-398f-464b-97bb-427686f27d50,2320,lodní instruktor/lodní instruktorka,"lodní instruktor
námořní instruktorka
námořní instruktor
lodní instruktorka",
