conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/04f39bfa-bc03-4480-98bc-b18ce4fe4b4b,1211,Chefe de contabilidade,"Diretora finaceira
Contabilista
Guarda-livros
Gerente de contabilidade do grupo
Diretor financeiro",
Occupation,http://data.europa.eu/esco/occupation/0552ff45-b282-455c-b431-fb05a0e00801,1219,Gestor de fundição/Gestora de fundição,"Gestora de fundição
Gestor fabril
Gestora fabril
Gestor de fundição",
Occupation,http://data.europa.eu/esco/occupation/056bef79-c125-47ab-b6b9-8eed05c9458c,7422,Técnico de telecomunicações/Técnica de telecomunicações,"Técnico de telecomunicações
Engenheiro de telecomunicações
Engenheira de telecomunicações
Técnica de telecomunicações",
Occupation,http://data.europa.eu/esco/occupation/056f1849-7ff8-4d6f-9b8a-176a610bba44,5242,Demonstrador de promoções/Demonstradora de promoções,"Demonstradora de promoções
Demonstrador de promoções",
Occupation,http://data.europa.eu/esco/occupation/0599d0e7-398f-464b-97bb-427686f27d50,2320,Instrutor de navegação marítima/Instrutora de navegação marítima,"Instrutor de navegação marítima
Instrutora de navegação marítima",
Occupation,http://data.europa.eu/esco/occupation/05a06850-d465-481e-9d68-792d4ad1da3e,3311,Operador no mercado de câmbios/ Operadora no mercado de câmbios,"Operador no mercado de câmbios
Operadora no mercado de câmbios
Trader no mercado de câmbios",
Occupation,http://data.europa.eu/esco/occupation/05a55bb3-68d6-4ff0-83fd-46a68a45a598,3115,Técnico aeroespacial/Técnica aeroespacial,"Técnico aeroespacial
Técnica aeroespacial",
Occupation,http://data.europa.eu/esco/occupation/05ae3e87-36ad-428f-a086-8a2ed458db3b,8172,Operador de mesas de serrar/ Operadora de mesas de serrar,"Operador de mesas de serrar
Operadora de mesas de serrar",
Occupation,http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,3123,Supervisor de construção de pontes/Supervisora de construção de pontes,"Supervisora de construção de pontes
Supervisor de construção de pontes",
Occupation,http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,7112,Pedreiro/Pedreira,"Pedreiro
Assentador de refratários
Calceteira
Pedreira
Servente da construção civil
Assentadora de refratários
Calceteiro",
Occupation,http://data.europa.eu/esco/occupation/05f6eaeb-b285-46bd-a44a-225bd429e329,7511,Cortador de carne/Cortadora de carne,"Cortador de carne
Operador de máquina de corte e desossa de carne
Operadora de máquina de corte e desossa de carne
Talhante
Cortadora de carne",
Occupation,http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,2632,Criminólogo/Criminólogo,"Criminóloga
Criminólogo",
Occupation,http://data.europa.eu/esco/occupation/061f56c6-36eb-4aa7-b5ef-98b7a569da1c,3521,Operador de vídeo/Operadora de vídeo,"Operadora de vídeo
Operador de vídeo",
Occupation,http://data.europa.eu/esco/occupation/062d666b-8b5f-4ff2-9047-113831eb3e9f,5223,Vendedor de peixe e marisco/Vendedora de peixe e marisco,"Vendedor de peixe e marisco
Vendedora de peixe e marisco",
Occupation,http://data.europa.eu/esco/occupation/0633ec3f-91f1-4038-bc29-e0ec4cd7f1e9,1322,Gestor de produção petróleo e gás/Gestora de produção petróleo e gás,"Gestora de produção petróleo e gás
Gestor de produção petróleo e gás",
Occupation,http://data.europa.eu/esco/occupation/06351e17-67c4-44bc-adf7-64b73f92c3b5,3117,Técnico de metalurgia/Técnica de metalurgia,"Técnico de metalurgia
Técnica de metalurgia",
Occupation,http://data.europa.eu/esco/occupation/06461fc3-1274-40a1-9322-dfc2753f5eea,8151,Técnico de máquinas/ Técnica de máquinas de fiação de fiação,"Técnico de máquinas de fiação
Técnica de máquinas de fiação",
Occupation,http://data.europa.eu/esco/occupation/0663d464-f139-4554-ae87-97aa6c4dad77,7122,Colocador de pavimentos resistentes/Colocadora de pavimentos resistentes,"Colocador de linóleo
Colocadora de linóleo
Colocador de pavimentos resistentes
Colocador de pavimento vinílico
Colocadora de pavimento vinílico
Colocadora de pavimentos resistentes",
Occupation,http://data.europa.eu/esco/occupation/0663da10-e42c-41e8-992c-07d00ac97bea,3119,Técnico de qualidade dos têxteis/Técnica de qualidade dos têxteis,"Técnico de qualidade química dos têxteis
Técnica de qualidade química dos têxteis",
Occupation,http://data.europa.eu/esco/occupation/066a9d8f-3948-409c-a3cf-ed8ed37cfe22,7516,Trabalhador da sala de cura/Trabalhadora da sala de cura,"Curadora de tabaco
Curador de tabaco
Trabalhador da sala de cura do tabaco
Trabalhadora da sala de cura do tabaco
Técnico da sala de cura de tabaco
Técnica da sala de cura de tabaco",
Occupation,http://data.europa.eu/esco/occupation/066fe11d-10e4-4fec-bd27-3e78797500b9,8122,Operador de máquina de esmaltagem/Operadora de máquina de esmaltagem,"Operador de máquina de esmaltagem
Operadora de máquinas de esmaltagem",
Occupation,http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,2423,Consultor de recrutamento e seleção/Consultora de recrutamento e seleção,"Consultor de recrutamento e seleção
Consultora de recrutamento e seleção",
Occupation,http://data.europa.eu/esco/occupation/068c2787-58ff-468e-bbb6-c4e5dd6ee482,2120,Consultor atuarial/Consultora atuarial,"Consultor atuarial
Atuária Vida
Atuário Vida
Atuário especialista em solvência
Atuário
Atuária especialista em solvência
Atuária
Atuário Não-Vida
Consultora atuarial
Atuária Não-Vida",
Occupation,http://data.europa.eu/esco/occupation/068df7d1-516f-4829-b339-294cb0cf6318,3435,Designer de iluminação,,
Occupation,http://data.europa.eu/esco/occupation/06ac0f53-431e-4bc6-acb8-2f5da041b5d3,2653,Repetidor de dança/Repetidora de dança,"Repetidora de dança
Repetidor de dança
Assistente de coreografia",
Occupation,http://data.europa.eu/esco/occupation/06bd6285-13ed-4ea7-90cc-e9638a0600a9,7412,Técnico de baterias automóveis/Técnica de baterias automóveis,"Técnico de baterias automóveis
Técnica de baterias automóveis",
