conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/203ea2ee-bbee-4aaf-83d7-2f2225f916e3,2632,archeologo/archeologa,"ricercatore in archeologia
archeologa
ricercatrice in archeologia
studioso di archeologia
studiosa di archeologia
archeologo",
Occupation,http://data.europa.eu/esco/occupation/2049d7ef-9ebe-41ae-b8b5-e97b77ee58a2,3339,consulente in trasferimento di imprese,consulente in trasferimento aziendale,
Occupation,http://data.europa.eu/esco/occupation/204c8b13-f5de-4e39-bd23-86ff8cf89b4d,7541,raccoglitore subacqueo/raccoglitrice subacquea,"raccoglitrice subacquea
raccoglitore subacqueo",
Occupation,http://data.europa.eu/esco/occupation/207d5c25-46fe-401c-b32f-551684e9a8ea,9216,addetto alla raccolta di risorse acquatiche/addetta alla raccolta di risorse acquatiche,"addetto alla raccolta di risorse acquatiche
addetto alla raccolta di crostacei
addetta alla raccolta di crostacei
addetta alla raccolta di risorse acquatiche",
Occupation,http://data.europa.eu/esco/occupation/207d7b18-6540-432e-8aa6-785ed434572f,2421,responsabile business intelligence,"specialista di business intelligence
consulente di ricerca aziendale",
Occupation,http://data.europa.eu/esco/occupation/2082e125-d06b-43e6-957f-b7aa3c48dc2f,8156,operatore addetto al taglio con sistemi automatici/operatrice addetta al taglio con sistemi automatici,"operatore addetto al taglio con sistemi automatici
operatrice addetta al taglio con sistemi automatici",
Occupation,http://data.europa.eu/esco/occupation/20b9f370-6b56-4679-8c06-c23b866a5bd0,2423,responsabile delle relazioni sindacali,,
Occupation,http://data.europa.eu/esco/occupation/20db07fc-cc02-46aa-a4fc-b3c73ba8fa8f,3123,supervisore di operazioni di finitura del cemento,supervisore di operazioni di finitura del calcestruzzo,
Occupation,http://data.europa.eu/esco/occupation/20e39113-05f5-4184-94e2-f5e8e8c8d2ea,1349,amministratore sportivo/amministratrice sportiva,"amministratore di enti sportivi
amministratrice sportiva
funzionario sportivo
funzionaria sportiva
amministratore sportivo
amministratrice di enti sportivi",
Occupation,http://data.europa.eu/esco/occupation/2104ee38-2fd1-4647-8f60-d2200f069805,6112,massaro di vigneti,"vignaiolo
viticoltore
responsabile di vigneti
viticoltrice
vignaiola
responsabile di vigneto",
Occupation,http://data.europa.eu/esco/occupation/211716b7-2857-40c8-a078-da983c78c70a,7125,installatore di cristalli auto/installatrice di cristalli auto,"installatore di cristalli auto
specialista nella sostituzione di vetri e parabrezza auto
installatrice vetri auto
installatore vetri auto
installatrice di cristalli auto",
Occupation,http://data.europa.eu/esco/occupation/2171a849-4065-411c-8390-835b7782ed8b,5152,operatore di bed and breakfast/operatrice di bed and breakfast,"operatrice di bed and breakfast
gestore di bed & breakfast
operatore di bed and breakfast
operatore di B&B
operatrice di B&B
addetta alle colazioni
gestrice di bed & breakfast
addetto alle colazioni",
Occupation,http://data.europa.eu/esco/occupation/217e7ae2-605d-4225-afd2-6319c2408116,3134,operatore di sala di controllo di raffineria di petrolio/operatrice di sala di controllo di raffineria di petrolio,"operatore di sala di controllo di raffineria di petrolio
operatrice di sala di controllo di raffineria di petrolio",
Occupation,http://data.europa.eu/esco/occupation/218e30f0-bd6c-4120-99ba-9a90665a314f,8172,addetto al taglio di fogli di piallaccio/addetta al taglio di fogli di piallaccio,"impiallaciatrice
addetto al taglio di fogli di piallaccio
addetta al taglio di fogli di piallaccio
impiallacciattore",
Occupation,http://data.europa.eu/esco/occupation/219d1c30-3849-4de3-b0d6-07da187b6521,2421,analista dei costi di produzione,,
Occupation,http://data.europa.eu/esco/occupation/219e7fdd-5889-4517-9e86-620a12d535aa,8312,tecnico ferroviario di verifica,,
Occupation,http://data.europa.eu/esco/occupation/21a33619-1959-42e6-8478-64a930f7f225,8155,colorista,,
Occupation,http://data.europa.eu/esco/occupation/21a42cfb-68c7-4f84-bdd7-81de07a6fff3,8131,addetto a servizi d'ispezione per il trasporto del petrolio/addetta a servizi d'ispezione per il trasporto del petrolio,"ispettore petrolifero
ispettrice petrolifera
addetto a servizi d'ispezione per il trasporto del petrolio
addetta a servizi d'ispezione per il trasporto del petrolio",
Occupation,http://data.europa.eu/esco/occupation/21ae429f-a152-46a6-a73c-9ec65c7803f0,3339,promotore artistico/promotrice artistica,"promoter musicale
promotore artistico
promoter di spettacoli
promotrice musicale
promoter
promotore di spettacoli
promotore musicale
promotrice di spettacoli
promotrice artistica",
Occupation,http://data.europa.eu/esco/occupation/21af40bb-2ae3-4fc7-9b28-d2cdd8308912,2431,responsabile attività promozionali,,
Occupation,http://data.europa.eu/esco/occupation/21cba86a-68c5-456c-aec2-cc04840b3c0e,7544,addetto alla disinfestazione e derattizzazione/addetta alla disinfestazione e derattizzazione,"disinfestatrice
operaio tecnico derattizzazione e disinfestazione
addetta alla fumigazione
addetta alla disinfestazione e derattizzazione
operaia tecnica derattizzazione e disinfestazione
addetto alla disinfestazione e derattizzazione
disinfestatore
addetto alla fumigazione
tecnico disinfestatore",
Occupation,http://data.europa.eu/esco/occupation/21de0f3b-a71a-4263-a9ba-90c5f3721b4d,2412,pianificatore finanziario,financial planner,
Occupation,http://data.europa.eu/esco/occupation/21f4eb29-f6e5-4623-acb9-f3ff9c2f525d,2359,formatore di corso per parlare in pubblico/formatrice di corso per parlare in pubblico,"formatore di corso per parlare in pubblico
formatrice di corso per parlare in pubblico
coach del parlare in pubblico
formatrice di public speaking
formatore di public speaking",
Occupation,http://data.europa.eu/esco/occupation/21fe7141-68fa-4db7-9ee2-53097cef541a,9312,addetto alla costruzione di opere idrauliche/addetta alla costruzione di opere idrauliche,"addetto alla costruzione di opere idrauliche
addetta alla costruzione di opere idrauliche",
Occupation,http://data.europa.eu/esco/occupation/2229a024-21e4-43ef-b3fd-2444ab41bfb8,8154,addetto alla tintura di prodotti tessili/addetta alla tintura di prodotti tessili,"addetta alla alla tintura di tessuti
addetta alla tintura di prodotti tessili
addetto alla tintura di prodotti tessili
addetto alla tintura di tessuti",
Occupation,http://data.europa.eu/esco/occupation/2231ed97-69dc-4b6e-93ee-8c0e5bb5dbb8,8219,operatore addetto alle macchine per la produzione di arredi metallici/operatrice addetta alle macchine per la produzione di arredi metallici,"operatore addetto alle macchine per la produzione di arredi metallici
operatrice addetta alle macchine per la produzione di arredi metallici",
Occupation,http://data.europa.eu/esco/occupation/22799921-76a1-44c4-a7c3-c6a548e8ad85,2659,artista circense,"lanciatore di coltelli
trapezista
domatrice di animali
domatore di animali
equilibrista
lanciatrice di coltelli
clown
acrobata",
