conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/990bfa45-5001-4365-93b6-daf01a03b4cd,7133,odstranjevalec/odstranjevalka azbesta,"odstranjevalec azbesta
odstranjevalka azbesta",
Occupation,http://data.europa.eu/esco/occupation/99492920-e5a5-4dba-9e5a-93193147198c,2631,ekonomist/ekonomistka,"ekonomistka
ekonomist
makroekonomist
ekonometrik
makroekonomistka
ekonometričarka",
Occupation,http://data.europa.eu/esco/occupation/994fe880-dc26-4f0f-a3cd-500709b6a665,2144,inženir/inženirka strojništva za precizno mehaniko,"inženir strojništva za precizno mehaniko
inženirka strojništva za precizno mehaniko",
Occupation,http://data.europa.eu/esco/occupation/9967986b-570d-4db1-a179-aad7d1623ea8,3154,vodja letaliških operacij,,
Occupation,http://data.europa.eu/esco/occupation/9980a417-f990-495a-ae11-66a112737f3b,8181,žarilec/žarilka stekla,"žarilec stekla
žarilka stekla",
Occupation,http://data.europa.eu/esco/occupation/998a0bf4-b1be-42ab-aee5-0096c9be3319,3119,tehnik/tehnica kakovosti v proizvodnji,"tehnica kakovosti v proizvodnji
tehnik kakovosti v proizvodnji",
Occupation,http://data.europa.eu/esco/occupation/99b096eb-a628-4e69-a79b-0563f2ed1b93,3435,tajnik/tajnica režije,"tajnica režije
tajnik režije
tajnica režije skript
tajnik režije skript",
Occupation,http://data.europa.eu/esco/occupation/99d97310-29ea-443e-96a1-892c8d86ce54,3331,"strokovni sodelavec za uvoz in izvoz pohištva, preprog in svetil/strokovna sodelavka za uvoz in izvoz pohištva, preprog in svetil","referentka za uvoz in izvoz pohištva, preprog in svetil
strokovna sodelavka za uvoz in izvoz pohištva, preprog in svetil
referent za uvoz in izvoz pohištva, preprog in svetil
strokovni sodelavec za uvoz in izvoz pohištva, preprog in svetil",
Occupation,http://data.europa.eu/esco/occupation/99ebf2c2-1811-4c77-b2e6-7008cba29ea0,3240,veterinarski tehnik/veterinarska tehnica,"veterinarska tehnica
veterinarski tehnik
veterinarski pomočnik
tehnik veterinarske medicine
veterinarska pomočnica
tehnica veterinarske medicine",
Occupation,http://data.europa.eu/esco/occupation/9a20c93e-a345-4a46-a406-9ffbf11daeef,1321,vodja centra za ravnanje z odpadki,"vodja odlagališča za odpadke
menedžer za ravnanje z odpadki
direktorica centra za ravnanje z odpadki
direktor centra za ravnanje z odpadki
vodja recikliranja odpadkov
vodja varnega ravnanja z odpadki
menedžerka za ravnanje z odpadki",
