conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/ddb3e6a4-5bae-480a-a49a-748f93022892,8350,tanulómatróz,matróz gyakornok,
Occupation,http://data.europa.eu/esco/occupation/dddf9385-2939-4395-951a-70ef8a36cabe,9333,rakodási felügyelő,"rakodási területfelügyelő
rakodásfelügyelő",
Occupation,http://data.europa.eu/esco/occupation/de0084a5-7e00-43cc-bc51-3cb70a031295,1324,villamos háztartási készülék disztribúciós vezető,"villamos háztartási készülék logisztikai vezető
villamos háztartási készülék logisztikai igazgató
villamos háztartási készülék logisztikai tervező
villamos háztartási készülék ellátásilánc-vezető",
Occupation,http://data.europa.eu/esco/occupation/de0856fe-21fa-46d6-88ee-f99d3b4946bc,3257,veszélyeshulladék-ellenőr,"környezetvédelmi felügyelő
hulladékártalmatlanítási tanácsadó
veszélyeshulladék-kezelési ellenőr
iparihulladék-ellenőr",
Occupation,http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121,5249,kölcsönzőmenedzser,"autómentő menedzser
kölcsönzővezető
kölcsönzéskoordinátor",
Occupation,http://data.europa.eu/esco/occupation/de50b422-8700-4153-955c-131c3d277738,3324,élőállat-nagykereskedő,"élőállat-nagykereskedelmi asszisztens
élőállat-nagykereskedelmi ügyintéző
élőállat-nagykereskedelmi beszerző
élőállat-nagykereskedelmi B2B kereskedő
élőállat-nagykereskedelmi ügynök
élőállat-nagykereskedelmi üzletkötő
élőállat-nagykereskedelmi B2B értékesítési tanácsadó
élőállat-nagykereskedelmi gyakornok",
Occupation,http://data.europa.eu/esco/occupation/de74eb4e-c95e-425a-9b3a-7be805ec0321,3112,energetikai tanácsadó,"energiahatékonysági tanácsadó
fenntarthatósági tanácsadó
energetikai szakértő",
Occupation,http://data.europa.eu/esco/occupation/de80bbf0-447d-4a6a-845a-fdba4e0dc30c,2431,márkamenedzser,"termékmenedzser gyakornok
termékmenedzser-asszisztens
diplomás termékmenedzser
termékmenedzser
márkamenedzser
brandmenedzser
marketingmenedzser
marketingvezető",
Occupation,http://data.europa.eu/esco/occupation/de99886e-59e3-432d-ba53-9652dbe378d6,2412,programfinanszírozási menedzser,"programfinanszírozási felelős
finanszírozási felelős
finanszírozási menedzser",
Occupation,http://data.europa.eu/esco/occupation/dec7ed73-8688-4328-bc50-c72d31b25956,7311,mérő- és precíziósműszer-készítő,műszerkalibráló,
Occupation,http://data.europa.eu/esco/occupation/defbf906-e823-44b4-872f-99406c51022b,3118,épületgépészeti műszaki rajzoló,"HVACR műszaki rajzoló
fűtő-, szellőztető, légkondicionáló és hűtő berendezések műszaki rajzolója",
Occupation,http://data.europa.eu/esco/occupation/defc8417-eeb6-4f13-8fcd-6518b99a40f4,8160,gyümölcs-  zöldségkonzerv-ipari munkás,"gyümölcs- és zöldségkonzerv-ipari szakmunkás
zöldség-  gyümölcskonzerv-ipari munkás
gyümölcs-  zöldségkonzerv-ipari dolgozó",
Occupation,http://data.europa.eu/esco/occupation/df433613-4856-4e50-9be5-7a0ec0f4260a,8141,gumimártógép-kezelő,,
Occupation,http://data.europa.eu/esco/occupation/df66a6e6-2130-4932-8aaf-263dafa569fa,1322,bányászati termelési vezető,"termelési mérnök, bányászat
bányászati termelési mérnök
bányászati szakmai irányító, felügyelő
bányamérnök",
Occupation,http://data.europa.eu/esco/occupation/dfa51b4d-0929-4885-b682-29e375c6b52c,2411,osztalékelemző,"osztalékszelvény-elemző
osztalékszámítási elemző",
Occupation,http://data.europa.eu/esco/occupation/dfb93ddb-ce34-4d2e-a178-541d45a7d98b,8157,mosodai ellenőr,mosoda-felügyelő,
Occupation,http://data.europa.eu/esco/occupation/e00c46c4-bd3c-4d88-8d30-fc6f951554bd,7512,cukrász,"tortakészítő
süteménykészítő
édesiparitermék-gyártó
mestercukrász",
Occupation,http://data.europa.eu/esco/occupation/e011f10f-e172-43ce-bfd9-fb56e426c0c9,2133,zöldterület-kezelésért felelős munkatárs,"parkkezelő
zöldterület-kezeléssel foglalkozó munkatárs
zöldterület-kezelésért felelős munkatársak
parkfenntartó
parkrendező",
Occupation,http://data.europa.eu/esco/occupation/e01719f4-d7dd-42fe-b504-93128520f84a,2431,reklámszakértő,"reklámelemző
reklámtanácsadó
hirdetési menedzser",
