conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/0ba06640-e0ac-4911-9e43-289a8e41651e,2424,interni trener/interna trenerica,"planerka osposobljavanja zaposlenika
planer osposobljavanja zaposlenika
interni trener
interna trenerica",
Occupation,http://data.europa.eu/esco/occupation/0ba95ace-bdf5-4ee6-92af-32e1ec9c0de6,2144,inženjer/inženjerka za parne kotlove,"inspektor parnih kotlova
inspektorica parnih kotlova projektant konstruktor pumpi i kompresora
projektant konstruktor pumpi i kompresora
inspektorica parnih kotlova
inženjer za parne kotlove
inženjerka za parne kotlove
projektantica konstruktorica pumpi i kompresora",
Occupation,http://data.europa.eu/esco/occupation/0bf5d25a-2b4d-43b5-b053-beeb210fa43a,2310,predavač/predavačica medicine,"predavač medicine
sveučilišna profesorica medicine
predavačica medicine
sveučilišni profesor medicine",
Occupation,http://data.europa.eu/esco/occupation/0bf68df5-e808-4c27-abf2-6f85440f2d7f,4223,telefonist/telefonistica,"radnica u telefonskoj centrali
telefonistica
telefonist
radnik u telefonskoj centrali",
Occupation,http://data.europa.eu/esco/occupation/0c041d1e-1841-4acb-b0a1-2c387a61bf65,3256,klinički asistent / klinička asistentica,"klinička asistentica
viša asistentica
klinički asistent
asistentica
asistent
viši asistent",
Occupation,http://data.europa.eu/esco/occupation/0c328e98-6e4e-4e96-b99c-56851e666ad0,7413,monter/monterka električnih kabela,"monterka električnih kabela
monter električnih kabela",
Occupation,http://data.europa.eu/esco/occupation/0c3672ed-450b-4fcd-a3d0-579a10004486,3423,učitelj/učiteljica jahanja,"instruktor jahanja
učitelj jahanja
trener jahanja
instruktorica jahanja
učiteljica jahanja
trenerica jahanja",
Occupation,http://data.europa.eu/esco/occupation/0c408028-c48f-4df8-ba5d-c3d3be15f5a2,8322,vozač/vozačica dostavnog automobila,"vozač dostavnog automobila
vozačica lakog dostavnog vozila
vozač lakog dostavnog vozila
vozačica dostavnog automobila",
Occupation,http://data.europa.eu/esco/occupation/0c448a27-10ec-43ba-b880-d9938bade424,2529,stručnjak/stručnjakinja digitalne forenzike,"stručnjakinja kompjuterske forenzike
stručnjakinja digitalne forenzike
stručnjakinja za digitalnu forenziku
stručnjak kompjuterske forenzike
stručnjak digitalne forenzike
stručnjak informacijske forenzike
stručnjak za digitalnu forenziku
stručnjakinja informacijske forenzike",
Occupation,http://data.europa.eu/esco/occupation/0c7c9606-fde3-4658-8136-8fe0c9b8bd09,2152,inženjer/inženjerka medicinske elektronike,"inženjerka medicinske elektronike
inženjer medicinske elektronike",
Occupation,http://data.europa.eu/esco/occupation/0c849f7b-fa3b-4faf-8501-0e50cd200ba1,1420,voditelj/voditeljica prodavaonice telekomunikacijske opreme,"voditelj prodavaonice telekomunikacijske opreme
voditeljica prodavaonice telekomunikacijske opreme",
