conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code
Occupation,http://data.europa.eu/esco/occupation/c7b31477-88e3-400f-988f-3baa090de173,7312,κατασκευαστής εκκλησιαστικών οργάνων/κατασκευάστρια εκκλησιαστικών οργάνων,"κατασκευάστρια (εκκλησιαστικών) οργάνων
κατασκευαστής (εκκλησιαστικών) οργάνων",,released,2016-07-05T17:05:58Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι κατασκευαστές εκκλησιαστικών οργάνων φτιάχνουν και συναρμολογούν εξαρτήματα για την κατασκευή των εν λόγω οργάνων, σύμφωνα με συγκεκριμένες οδηγίες ή διαγράμματα. Τρίβουν το ξύλο με γυαλόχαρτο, κουρδίζουν, ελέγχουν και επιθεωρούν το τελικό όργανο.",7312.3.2
Occupation,http://data.europa.eu/esco/occupation/c7c3f05b-319b-4aa7-891e-78106f875de2,8131,χειριστής διάταξης σαπωνοποίησης/χειρίστρια διάταξης σαπωνοποίησης,"χειρίστρια διάταξης σαπωνοποίησης
χειριστής πύργου για την παραγωγή σαπουνόσκονης",,released,2016-07-05T17:06:44Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι χειριστές διάταξης σαπωνοποίησης ελέγχουν, παρακολουθούν και διατηρούν τη λειτουργία της διάταξης με τη βοήθεια του πίνακα ελέγχου, για την παραγωγή σαπουνιών σε σκόνη. Επιθεωρούν τις μονάδες λειτουργίας, προκειμένου να εξασφαλίζουν ότι οι παράμετροι ροής των ελαίων, του αέρα, των αρωματικών ή του ατμού είναι σύμφωνες με τις προδιαγραφές.",8131.20
Occupation,http://data.europa.eu/esco/occupation/c7ee21d5-9a13-4cf8-a3b9-292eefd37f7a,3122,επόπτης παραγωγής ζωοτροφών /επόπτρια παραγωγής ζωοτροφών,"υπεύθυνη για την ποιότητα των παραγόμενων  ζωοτροφών και προϊόντων κρέατος
επόπτης παραγωγής ζωοτροφών
επόπτης παραγωγής ζωοτροφών και προϊόντων κρέατος
υπεύθυνος για την ποιότητα των παραγόμενων ζωοτροφών και προϊόντων κρέατος
προϊστάμενος παραγωγής ζωοτροφών και κρεάτων
προϊσταμένη παραγωγής ζωοτροφών και κρεάτων
επόπτρια παραγωγής ζωοτροφών
υπεύθυνη ποιότητας παραγωγής ζωοτροφών και προϊόντων κρέατος
επόπτρια παραγωγής ζωοτροφών και προϊόντων κρέατος
υπεύθυνος ποιότητας παραγωγής ζωοτροφών και προϊόντων κρέατος",,released,2017-02-24T10:47:30Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι επόπτες παραγωγής ζωοτροφών επιβλέπουν τη διαδικασία παρασκευής ζωοτροφών. Ελέγχουν την ποιότητα, λαμβάνουν δείγματα για εργαστήρια, παρακολουθούν τα εργαστηριακά αποτελέσματα και λαμβάνουν μέτρα ανάλογα με αυτά.",3122.4.1
Occupation,http://data.europa.eu/esco/occupation/c7f5cab7-7cfb-47d7-890c-6b9c00a9eaaf,3112,εκτιμητής ενεργειακής απόδοσης/εκτιμήτρια ενεργειακής απόδοσης,"εκτιμήτρια ενεργειακής απόδοσης
εκτιμητής ενεργειακής απόδοσης",,released,2016-07-05T16:04:20Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι εκτιμητές ενεργειακής απόδοσης διαπιστώνουν την ενεργειακή απόδοση των κτιρίων. Συντάσσουν ένα πιστοποιητικό ενεργειακής απόδοσης (ΠΕΑ), το οποίο δηλώνει την εκτιμώμενη κατανάλωση ενέργειας ενός ακινήτου. Επιπλέον, παρέχουν συμβουλές σχετικά με τον τρόπο βελτίωσης της εξοικονόμησης ενέργειας.",3112.1.5
Occupation,http://data.europa.eu/esco/occupation/c7ffc270-7bd2-4bb1-a51a-4766170d7935,3324,χονδρέμπορος χημικών προϊόντων,,,released,2016-07-05T17:34:56Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Οι χονδρέμποροι χημικών προϊόντων αναζητούν πιθανούς αγοραστές και προμηθευτές χονδρικής και ανταποκρίνονται στις ανάγκες τους. Ολοκληρώνουν αγοραπωλησίες που αφορούν μεγάλες ποσότητες εμπορευμάτων.,3324.4.4
Occupation,http://data.europa.eu/esco/occupation/c81af273-1112-4b3f-a2a5-b85b1290ae22,7212,συγκολλητής λέιζερ/συγκολλήτρια λέιζερ,"συγκολλήτρια λέιζερ
συγκολλητής λέιζερ",,released,2017-01-17T13:26:20Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι συγκολλητές λέιζερ ρυθμίζουν και χειρίζονται μηχανές συγκόλλησης που έχουν σχεδιαστεί για τη συνένωση χωριστών μεταλλικών αντικειμένων μέσω της χρήσης ακτίνας λέιζερ, η οποία εκπέμπει θερμότητα και προσφέρει τη δυνατότητα συγκολλήσεων ακριβείας.",7212.3.2
Occupation,http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,5211,πωλητής λαϊκής αγοράς/πωλήτρια λαϊκής αγοράς,"πωλητής λαϊκής αγοράς
πωλήτρια λαϊκής αγοράς",,released,2017-01-17T12:14:22Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι πωλητές λαϊκής αγοράς διαθέτουν προϊόντα όπως φρούτα, λαχανικά και προϊόντα οικιακής χρήσης σε οργανωμένες υπαίθριες ή εσωτερικές αγορές. Προτείνουν τα προϊόντα τους στους περαστικούς με τη βοήθεια τεχνικών πώλησης.",5211.1
Occupation,http://data.europa.eu/esco/occupation/c84a055d-00fe-4789-a054-f4a62914ff6e,9333,μεταφορέας,"μεταφορέας οικοσκευών
μεταφορέας γραφείων
μεταφορέας νοικοκυριών
εργάτρια μετακόμισης
εργάτης μετακόμισης",,released,2016-07-05T17:08:45Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι μεταφορείς αναλαμβάνουν τη μετακίνηση ή μετεγκατάσταση αγαθών και προσωπικών αντικειμένων από ένα μέρος σε ένα άλλο. Αποσυναρμολογούν μηχανήματα, προϊόντα ή προσωπικά αντικείμενα για τη μεταφορά τους, και τα συναρμολογούν ή εγκαθιστούν στη νέα τους θέση. Διασφαλίζουν ότι τα αντικείμενα είναι καλά προστατευμένα και έχουν συσκευαστεί σωστά, καθώς και ότι έχουν τοποθετηθεί με προσοχή και ασφάλεια σε φορτηγά ή άλλα μεταφορικά μέσα.",9333.4
Occupation,http://data.europa.eu/esco/occupation/c8505fa5-0a33-4143-bd87-f24f569e8813,4419,ξενόγλωσσος γραμματέας/ξενόγλωσση γραμματέας,"ξενόγλωσση γραμματέας
αλληλογράφος ξένων γλωσσών
ξενόγλωσσος γραμματέας",,released,2017-01-17T11:44:25Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Οι ξενόγλωσσοι γραμματείς διαβάζουν την ξενόγλωσση αλληλογραφία μιας εταιρείας και συντάσσουν απαντητικές επιστολές σε ξένες γλώσσες. Επίσης εκτελούν καθήκοντα υπαλλήλου γραφείου.,4419.2
Occupation,http://data.europa.eu/esco/occupation/c85e39a4-2c40-413f-a171-45907ecdd599,3339,μάνατζερ ταλέντων,"μάνατζερ αθλητών
αντζέντισσα
λογοτεχνική ατζέντισσα
λογοτεχνικός ατζέντης
μάνατζερ καλλιτεχνών
μάνατζερ μοντέλων
αντζέντης
μάνατζερ μουσικών
λογοτεχνικός ατζέντης/λογοτεχνική ατζέντισσα",talent agent,released,2016-07-05T16:24:26Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι μάνατζερ ταλέντων εκπροσωπούν καλλιτέχνες, συγγραφείς, περφόρμερ και αθλητές. Προωθούν τους πελάτες τους προκειμένου να προσελκύσουν δυνητικούς εργοδότες. Οι μάνατζερ ταλέντων διοργανώνουν δημόσιες εμφανίσεις, ακροάσεις και παραστάσεις. Αναλαμβάνουν τη διεξαγωγή των διαπραγματεύσεων για τη σύναψη των σχετικών συμβάσεων.",3339.8
Occupation,http://data.europa.eu/esco/occupation/c871b431-2bef-4824-a504-50b60cf633f7,3324,χονδρέμπορος προϊόντων καπνού,χονδρέμπορος καπνικών προϊόντων,,released,2016-07-05T17:32:49Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Οι χονδρέμποροι προϊόντων καπνού αναζητούν πιθανούς αγοραστές και προμηθευτές χονδρικής και ανταποκρίνονται στις ανάγκες τους. Ολοκληρώνουν αγοραπωλησίες που αφορούν μεγάλες ποσότητες εμπορευμάτων.,3324.4.32
Occupation,http://data.europa.eu/esco/occupation/c872187a-079b-413b-8503-7b5dd92abb88,3257,σύμβουλος τεχνολογίας τροφίμων,"εμπειρογνώμονας στην τεχνολογία τροφίμων
τεχνολόγος και ελεγκτής τροφίμων
ελεγκτής ποιότητας τροφίμων
σύμβουλος τεχνολογίας τροφίμων
εμπειρογνώμων τεχνολογίας τροφίμων",,released,2017-02-02T13:08:45Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι σύμβουλοι τεχνολογίας τροφίμων είναι εξωδικαστικοί ή δικαστικοί τεχνικοί εμπειρογνώμονες. Διασφαλίζουν τη συμμόρφωση των πρακτικών του κλάδου τροφίμων με τους ρυθμιστικούς κανόνες. Διενεργούν ελέγχους, κάνουν διάγνωση και παρακολουθούν τις δραστηριότητες επιθεώρησης. Αυτοί οι εμπειρογνώμονες διαθέτουν εμπειρογνωμοσύνη στους τομείς της επεξεργασίας τροφίμων, της ανάλυσης τροφίμων, της ποιότητας, της ασφάλειας, της πιστοποίησης και της ιχνηλασιμότητας. Επικαιροποιούν, επανεξετάζουν και εγκρίνουν σχέδια επισήμανσης, αναπτύσσουν πίνακες διατροφικών στοιχείων και εξασφαλίζουν ότι τα προϊόντα και οι ετικέτες πληρούν τα κατάλληλα πρότυπα και κανονισμούς.",3257.2
Occupation,http://data.europa.eu/esco/occupation/c89afd9a-7dad-4bae-9315-5fcadd9ad8b6,7413,εργάτης δικτύου διανομής ηλεκτρικής ενέργειας/εργάτρια δικτύου διανομής ηλεκτρικής ενέργειας,"εργάτρια δικτύου διανομής ηλεκτρικής ενέργειας
εργάτης δικτύου διανομής ηλεκτρικής ενέργειας",,released,2016-07-05T16:03:08Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι εργάτες δικτύου διανομής ηλεκτρικής ενέργειας κατασκευάζουν και συντηρούν συστήματα μεταφοράς και διανομής ηλεκτρικής ενέργειας. Συντηρούν και επισκευάζουν τις γραμμές παροχής ηλεκτρικού ρεύματος, σε συμμόρφωση με τους κανονισμούς ασφαλείας.",7413.1
Occupation,http://data.europa.eu/esco/occupation/c8b296be-54ae-48cf-be21-031fa8457937,3343,βοηθός αλυσίδας τροφοδοσίας,βοηθός παραγωγής,,released,2016-07-05T15:21:44Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι βοηθοί αλυσίδας τροφοδοσίας συνεργάζονται στενά με τα διευθυντικά στελέχη στις διαδικασίες των τμημάτων επιχειρησιακών λειτουργιών, δηλαδή τις διαδικασίες αγοράς, παραγωγής και διανομής. Βοηθούν στην παρακολούθηση διοικητικών και πρακτικών ενεργειών, όπως η τιμολόγηση, η σύνταξη και η κατάρτιση συμβάσεων και εντολών αγοράς, η συμφωνία των απογραφών με τα έγγραφα και η επικοινωνία με τους διαύλους διανομής.",3343.1.5
Occupation,http://data.europa.eu/esco/occupation/c8e6cdcc-824e-4887-8ee2-197e7d794258,2114,γεωχημικός,γεωλόγος-γεωχημικός,,released,2016-10-17T18:19:05Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι γεωχημικοί μελετούν τα χαρακτηριστικά και τα χημικά στοιχεία των ορυκτών, των πετρωμάτων και του εδάφους, καθώς και τον τρόπο αλληλεπίδρασής τους με τα υδρολογικά συστήματα. Συντονίζουν τη συλλογή δειγμάτων και υποδεικνύουν το σύνολο των προς ανάλυση μετάλλων.",2114.1.3
Occupation,http://data.europa.eu/esco/occupation/c8ee41fc-7a5f-4255-adbd-dcc47cf2a28e,6224,κυνηγός,,,released,2017-02-10T17:25:36Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι κυνηγοί εντοπίζουν και κυνηγούν ζώα με σκοπό την παγίδευση ή τη θανάτωσή τους. Κυνηγούν ζώα με σκοπό την απόκτηση τροφής και άλλων ζωικών προϊόντων, την αναψυχή, το εμπόριο ή τη διαχείριση της άγριας πανίδας και χλωρίδας. Οι κυνηγοί ειδικεύονται στον εντοπισμό και τη θανάτωση ζώων με όπλα, όπως τυφέκια και τόξα. Χρησιμοποιούν επίσης μηχανισμούς παγίδευσης ζώων για παρόμοιους σκοπούς.",6224.1
Occupation,http://data.europa.eu/esco/occupation/c8ee6499-7613-4c02-9edf-2a0edcf47705,3119,υπεύθυνος αεροπορικής ασφάλειας/υπεύθυνη αεροπορικής ασφάλειας,"υπεύθυνος ασφάλειας αεροπορίας
υπεύθυνος ασφάλειας αεροδρομίου
επιθεωρήτρια ασφάλειας αεροπορίας
υπεύθυνη αεροπορικής ασφάλειας
υπεύθυνη ασφάλειας πτήσεων
υπεύθυνος ασφάλειας πτήσεων
υπεύθυνη ασφάλειας αεροδρομίου
υπεύθυνη ασφάλειας αεροπορίας
υπεύθυνος αεροπορικής ασφάλειας
επιθεωρητής ασφάλειας αεροπορίας",,released,2016-07-05T17:14:27Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι υπεύθυνοι αεροπορικής ασφάλειας σχεδιάζουν και αναπτύσσουν διαδικασίες ασφάλειας για τις αεροπορικές εταιρείες. Μελετούν τους κανονισμούς ασφάλειας και τους περιορισμούς σε σχέση με τις δραστηριότητες των αεροπορικών εταιρειών. Ως εκ τούτου, καθοδηγούν δραστηριότητες του προσωπικού με στόχο τη διασφάλιση της εφαρμογής μέτρων ασφάλειας, σύμφωνα με τους κανονισμούς.",3119.3
Occupation,http://data.europa.eu/esco/occupation/c8fa93eb-7c2c-42c3-b135-c2e825a6615e,2149,μηχανικός δοκιμών,,,released,2017-01-27T10:59:34Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι μηχανικοί δοκιμών σχεδιάζουν και εκτελούν λεπτομερείς δοκιμές ποιότητας κατά τη διάρκεια διάφορων φάσεων της διαδικασίας σχεδιασμού, ώστε να διασφαλίζεται η ορθή εγκατάσταση και η ορθή λειτουργία των συστημάτων. Αναλύουν τα δεδομένα που συλλέγονται κατά τη διάρκεια των δοκιμών και καταρτίζουν εκθέσεις. Είναι επίσης υπεύθυνοι για την ασφάλεια των διαδικασιών δοκιμών.",2149.14
Occupation,http://data.europa.eu/esco/occupation/c90a6ebe-adcc-4395-9f5b-ff3e96e93cef,2310,πανεπιστημιακός καθηγητής θρησκειολογίας/πανεπιστημιακή καθηγήτρια θρησκειολογίας,"αναπληρωτής καθηγητής θρησκειολογίας
καθηγήτρια θρησκειολογίας
πανεπιστημιακός καθηγητής θρησκειολογίας
καθηγητής θρησκειολογίας
αναπληρώτρια καθηγήτρια θρησκειολογίας
πανεπιστημιακή καθηγήτρια θρησκειολογίας
λέκτορας θρησκειολογίας
επίκουρη καθηγήτρια θρησκειολογίας
επίκουρος καθηγητής θρησκειολογίας
λεκτόρισσα θρησκειολογίας",,released,2016-07-05T16:07:59Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι πανεπιστημιακοί καθηγητές θρησκειολογίας είναι καθηγητές, εκπαιδευτικοί ή λέκτορες που διδάσκουν σε σπουδαστές με απολυτήριο ανώτερης δευτεροβάθμιας εκπαίδευσης το δικό τους εξειδικευμένο πεδίο σπουδών, τη θρησκειολογία, το οποίο έχει κυρίως ακαδημαϊκό χαρακτήρα. Συνεργάζονται με τους βοηθούς ερευνητές και τους βοηθούς καθηγητή για την προετοιμασία των διαλέξεων και των εξετάσεων, για τη βαθμολόγηση των εργασιών και των εξετάσεων και παρέχουν αξιολόγηση και ανατροφοδότηση στους σπουδαστές. Επίσης, διεξάγουν ακαδημαϊκή έρευνα στον αντίστοιχο τομέα της θρησκειολογίας, δημοσιεύουν τα πορίσματά τους και συνεργάζονται με άλλους συναδέλφους από το πανεπιστήμιο.",2310.1.36
Occupation,http://data.europa.eu/esco/occupation/c90e5009-37f2-4dcd-aea2-362fc817bc98,2143,υπεύθυνος διαχείρισης περιβάλλοντος ΤΠΕ /υπεύθυνη διαχείρισης περιβάλλοντος ΤΠΕ,"υπεύθυνη διαχείρισης περιβάλλοντος ΤΠΕ
ειδικός διαχείρισης περιβάλλοντος ΤΠΕ
ειδικός περιβάλλοντος ΤΠΕ
υπεύθυνος περιβάλλοντος τεχνολογίας πληροφοριών και επικοινωνιών
υπεύθυνη διαχείρισης περιβάλλοντος τεχνολογιών πληροφορικής και επικοινωνιών
υπεύθυνη διαχείρισης περιβάλλοντος τεχνολογίας πληροφοριών και επικοινωνιών
υπεύθυνος διαχείρισης περιβάλλοντος ΤΠΕ
υπεύθυνος διαχείρισης περιβάλλοντος τεχνολογιών πληροφορικής και επικοινωνιών",ICT environmental manager,released,2016-10-17T18:14:30Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι υπεύθυνοι διαχείρισης περιβάλλοντος ΤΠΕ γνωρίζουν το πράσινο νομικό πλαίσιο ΤΠΕ, κατανοούν τον ρόλο των δομών δικτύου ΤΠΕ στην οικονομία και την ανάπτυξη ενεργειακών πόρων και αξιολογούν τον αντίκτυπο του αποτυπώματος CO2 για κάθε πόρο ΤΠΕ στο δίκτυο του οργανισμού. Σχεδιάζουν και διαχειρίζονται την εφαρμογή περιβαλλοντικών στρατηγικών για δίκτυα και συστήματα ΤΠΕ με τη διεξαγωγή εφαρμοσμένης έρευνας, την ανάπτυξη οργανωτικής πολιτικής και τη χάραξη στρατηγικών για την επίτευξη των στόχων βιωσιμότητας. Διασφαλίζουν ότι το σύνολο του οργανισμού χρησιμοποιεί τους πόρους ΤΠΕ κατά τρόπο που να είναι όσο το δυνατόν φιλικότερος για το περιβάλλον.",2143.1.2
Occupation,http://data.europa.eu/esco/occupation/c9191f7f-28b5-4df8-991d-804c53009b83,9213,εργάτης φυτικής παραγωγής/εργάτρια φυτικής παραγωγής,"γεωργική εργάτρια
καλλιεργητής φυτικών προϊόντων
καλλιεργήτρια φυτικών προϊόντων
γεωργικός εργάτης
εργάτρια φυτικής παραγωγής
εργάτης φυτικής παραγωγής",,released,2016-07-05T13:29:59Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Οι εργάτες φυτικής παραγωγής εκτελούν πρακτικές εργασίες και συμβάλλουν στην παραγωγή γεωπονικών καλλιεργειών. ,9213.1
Occupation,http://data.europa.eu/esco/occupation/c92a4851-9418-4fb5-8201-c7e03cc2b6e2,8312,ρυθμιστής σηματοδότησης ισόπεδων διαβάσεων/ρυθμίστρια σηματοδότησης ισόπεδων διαβάσεων,"ρυθμίστρια σηματοδότησης ισόπεδων διαβάσεων
επόπτης ισόπεδης διάβασης
επιτηρητής σημάτων ισόπεδων διαβάσεων
ρυθμιστής σηματοδότησης ισόπεδων διαβάσεων
επόπτρια ισόπεδων διαβάσεων
επιτηρήτρια σημάτων ισόπεδων διαβάσεων
επόπτης ισόπεδων διαβάσεων
επόπτρια ισόπεδης διάβασης",,released,2016-07-05T17:03:44Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι ρυθμιστές σηματοδότησης ισόπεδων διαβάσεων χειρίζονται εξοπλισμό για την προστασία των ισόπεδων διαβάσεων, σύμφωνα με τους κανονισμούς ασφαλείας. Εποπτεύουν την κατάσταση της κυκλοφορίας γύρω από την ισόπεδη διάβαση, και επικοινωνούν με τους ελεγκτές κυκλοφορίας, τους οδηγούς και τους άλλους κλειδούχους όταν αυτό είναι απαραίτητο. ",8312.1
Occupation,http://data.europa.eu/esco/occupation/c932109b-3e4f-43aa-b346-1ea421da0adb,7534,τεχνικός εσωτερικού χώρου αεροσκαφών,τεχνικός εσωτερικού χώρου αεροσκαφών,,released,2017-01-26T11:38:11Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι τεχνικοί εσωτερικού χώρου αεροσκαφών κατασκευάζουν, συναρμολογούν και επισκευάζουν εσωτερικά κατασκευαστικά στοιχεία αεροσκαφών, όπως καθίσματα, μοκέτες, φατνώματα θυρών, οροφές, εξοπλισμό φωτισμού κ.λπ. Επιπλέον αντικαθιστούν τον εξοπλισμό ψυχαγωγίας, όπως τα συστήματα βίντεο. Επιθεωρούν τα εισερχόμενα υλικά και προετοιμάζουν το εσωτερικό του σκάφους για την τοποθέτηση νέων κατασκευαστικών στοιχείων.",7534.1
Occupation,http://data.europa.eu/esco/occupation/c93d58bd-3aa6-4de4-812d-010542f1dec8,8131,χειριστής δισκιοποιητικής μηχανής/χειρίστρια δισκιοποιητικής μηχανής,"χειριστής μηχανής κατασκευής χαπιών
χειρίστρια μηχανής παραγωγής δισκίων
χειρίστρια μηχανής παραγωγής χαπιών
χειρίστρια δισκιοποιητικής μηχανής
χειριστής συσκευής παραγωγής δισκίων
χειρίστρια μηχανής παρασκευής δισκίων
χειριστής μηχανής κατασκευής δισκίων
χειρίστρια μηχανής κατασκευής δισκίων
χειρίστρια μηχανής κατασκευής χαπιών
χειρίστρια συσκευής παραγωγής δισκίων
χειριστής μηχανής παραγωγής χαπιών
χειριστής μηχανής παραγωγής δισκίων
χειρίστρια μηχανής παρασκευής χαπιών
χειριστής μηχανής παρασκευής δισκίων
χειριστής δισκιομηχανής
χειριστής μηχανής παρασκευής χαπιών
χειρίστρια δισκιομηχανής
χειριστής δισκιοποιητικής μηχανής",,released,2016-07-05T16:56:16Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι χειριστές δισκιοποιητικής μηχανής χειρίζονται τη μηχανή που δημιουργεί χάπια σε διάφορα μεγέθη και σχήματα. Τροφοδοτούν τη μηχανή με τα απαραίτητα υλικά, ανοίγουν βαλβίδες για τον έλεγχο της ροής των υλικών και ρυθμίζουν τη θερμοκρασία της.",8131.17
Occupation,http://data.europa.eu/esco/occupation/c94dc5b2-6b23-4915-8de5-a4e6ae86d802,0310,χειριστής πολεμικής αεροπορίας/χειρίστρια πολεμικής αεροπορίας,"πιλότος
πιλότος αεροσκάφους
ιπτάμενος
πιλότος ναυτικού
στρατιωτικός πιλότος
χειριστής ελικοπτέρου
χειριστής πολεμικών αεροσκαφών",ίκαρος,released,2016-07-05T16:22:57Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι χειριστές της πολεμικής αεροπορίας χειρίζονται αεροσκάφη σε πολεμικές αποστολές, σε αποστολές περιπολίας ή σε αποστολές έρευνας και διάσωσης. Εξασφαλίζουν τη συντήρηση του αεροσκάφους και επικοινωνούν με τις βάσεις της πολεμικής αεροπορίας και με άλλα αεροσκάφη για να εξασφαλίζουν την ασφάλεια και την αποτελεσματικότητα των επιχειρήσεων.",0310.1
Occupation,http://data.europa.eu/esco/occupation/c94f3565-d987-431f-a46b-6f4e018e0bd7,1213,διαχειριστής προγράμματος/διαχειρίστρια προγράμματος,"διαχειριστής προγράμματος
υπεύθυνη έργου
συντονίστρια έργου
διαχειρίστρια προγράμματος
διευθύντρια έργου
διευθυντής έργου
διευθυντής προγράμματος
συντονίστρια προγράμματος
υπεύθυνος έργου
συντονιστής έργου
διευθύντρια προγράμματος
συντονιστής προγράμματος",programme manager,released,2016-07-05T15:38:46Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι διαχειριστές προγράμματος συντονίζουν και επιβλέπουν διάφορα έργα ταυτόχρονα. Διασφαλίζουν τη λειτουργικότητα και τη συμβατότητα μεταξύ των έργων και εξασφαλίζουν εν γένει ότι καθένα από τα έργα που βρίσκεται υπό την ευθύνη διαχειριστή προγράμματος, θα αποβεί κερδοφόρο και αξιοποιήσιμο για το άλλο.",1213.3
Occupation,http://data.europa.eu/esco/occupation/c95121e9-e9f7-40a9-adcb-6fda1e82bbd2,3116,τεχνικός απόρριψης επικίνδυνων αποβλήτων,,,released,2016-07-05T16:03:49Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι τεχνικοί απόρριψης επικίνδυνων αποβλήτων απορρίπτουν υλικά που είναι αναφλέξιμα, διαβρωτικά, ενεργά ή τοξικά ή παρουσιάζουν συνδυασμό των προαναφερόμενων επικίνδυνων χαρακτηριστικών, ή υλικά που έχουν έρθει σε επαφή με τα παραπάνω υλικά. Απομακρύνουν τα απόβλητα από βιομηχανικές εγκαταστάσεις ή νοικοκυριά και τα μεταφέρουν σε εγκατάσταση επεξεργασίας, ώστε να εξασφαλιστεί η επεξεργασία και η διάθεσή τους σύμφωνα με τους κανονισμούς. Μπορούν επίσης να παρέχουν συμβουλές σχετικά με την ορθή επεξεργασία των επικίνδυνων αποβλήτων και να βοηθούν στον καθαρισμό διαρροών επικίνδυνων αποβλήτων.",3116.1.4
