conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code
Occupation,http://data.europa.eu/esco/occupation/bda98f02-4f92-4015-a0c8-b86b8abc711a,8153,apģērba modelētājs,"apģērba parauga šuvējs
apģērba modelētājs
apģērba modelētāja",,released,2016-10-21T10:19:19Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Apģērba modelētāji modelē pirmo apģērbu gabala dizaina paraugu. Viņi risina jautājumu par apģērbu gabala dizainu, ņemot vērā arī lielapjoma ražošanu, lai nodrošinātu, ka paraugi ir gatavi noteiktā laikā. 
Viņi presē gatavos apģērbus un veic kvalitātes pārbaudes. ",8153.1.2
Occupation,http://data.europa.eu/esco/occupation/bdc74965-1d1a-4f8e-a490-9cf71f494e02,3251,zobārsta asistents,"zobārsta asistente
zobārsta asistents",,released,2016-11-28T13:21:44Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Zobārstu asistenti palīdz zobārstiem veikt pacientu klīnisko ārstēšanu, pēc zobārsta norādījumiem sagatavojot piederumus un materiālus un palīdzot veikt praktiskas manipulācijas un pēcpārbaudes, kā arī veic administratīvus uzdevumus.",3251.1
Occupation,http://data.europa.eu/esco/occupation/bdf2dd9d-6c92-46f4-a8e7-76c12302d3e7,4221,biļešu tirdzniecības aģents,"biļešu pārdošanas aģente
biļešu tirdzniecības aģente
biļešu tirdzniecības aģents
biļešu pārdošanas aģents",,released,2016-10-21T10:31:43Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Biļešu tirdzniecības aģenti sniedz sākotnējos pakalpojumus klientiem, pārdod ceļojumu biļetes un pielāgo rezervācijas piedāvājumu klientu pieprasījumiem un vajadzībām.",4221.2
Occupation,http://data.europa.eu/esco/occupation/bdfb48e0-79dc-4b63-8470-db2e03b37326,5222,vecākais pārdevējs,"vecākais pārdevējs
vecākā pārdevēja",,released,2017-01-17T12:13:26Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Vecākie pārdevēji ir atbildīgi par veikalu darbību bez sarežģījumiem saskaņā ar noteikumiem un uzņēmuma politiku. Viņi pārrauga komercdarbību, piemēram, budžetu, inventāru un klientu apkalpošanu. Vecākie pārdevēji arī uzrauga darbinieku sniegumu un nodrošina, ka tiek sasniegti izvirzītie mērķi.",5222.1
Occupation,http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d,3122,koksnes ražošanas uzraugs,"koksnes ražošanas uzraugs
koksnes ražošanas uzraudze",,released,2016-09-09T15:11:06Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Koksnes ražošanas uzraugi uzrauga procesus, kas saistīti ar nocirstu koku pārveidošanu izmantojamos kokmateriālos. Viņi seko līdzi ražošanas procesam un pieņem ātrus lēmumus, lai atrisinātu problēmas. Viņi nodrošina, lai tiktu sasniegti ražošanas mērķi, piemēram, izstrādājumu kvantitāte un kvalitāte, savlaicīgums un izmaksu efektivitāte.",3122.4.18
Occupation,http://data.europa.eu/esco/occupation/be0e6189-46a5-4b90-8622-2d1988efba1a,8211,rūpniecisko iekārtu montieris,"rūpniecisko iekārtu montiere
rūpniecisko iekārtu montieris",,released,2017-01-26T12:22:44Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Rūpniecisko iekārtu montieri ražo rūpnieciskās iekārtas, piemēram, rūpniecības robotus, kā arī montāžas un marķēšanas iekārtas. Viņi izmanto rokas darbarīkus un datorvadības iekārtas.",8211.2
Occupation,http://data.europa.eu/esco/occupation/be235deb-6181-43ca-8127-7010a689643a,2269,hiropraktiķis speciālists,"hiropraktiķis speciālists
hiropraktiķe speciāliste",,released,2017-02-02T12:04:21Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Hiropraktiķiem speciālistiem ir padziļinātas zināšanas un izpratne par konkrētu hiroprakses jomu, un viņi ir apguvuši sarežģītu lēmumu pieņemšanas prasmes un ieguvuši klīnisko kompetenci saistībā ar hiropraktiķa profesiju. Viņi var būt apguvuši padziļinātu studiju kursu, lai iegūtu vajadzīgās prasmes, kompetenci un kvalifikāciju. Hiropraktiķi speciālisti var strādāt dažādās īpašās jomās, tādās kā izglītība, funkcionālā neiroloģija, ortopēdja, pediatrija, pētniecība, radioloģija, sports. 
 ",2269.10
Occupation,http://data.europa.eu/esco/occupation/be2896db-9ab7-4719-a558-96b18c93027d,2250,dzīvnieku hiropraktiķis,"dzīvnieku fizioterapeits
dzīvnieku fizioterapeite
dzīvnieku hiropraktiķis
dzīvnieku hiropraktiķe",,released,2016-06-20T11:17:15Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Dzīvnieku hiropraktiķi sniedz terapeitisku ārstēšanu pēc veterinārās diagnozes vai ārsta norīkojuma. Viņi orientējas uz dzīvnieku mugurkaula manipulācijām vai manuālo terapiju dzīvniekiem, ievērojot valsts tiesību aktu prasības.",2250.1
Occupation,http://data.europa.eu/esco/occupation/be375e11-9a70-47cb-8091-711c94ed0c13,5142,solārija darbinieks,"solārija darbiniece
solārija darbinieks",,released,2017-01-26T16:05:08Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Solārija darbinieki palīdz klientiem izmantot solārija pakalpojumus. Viņi sniedz padomus par pirkumiem un kopšanas procedūrām solārijos un sauļošanās salonos.,5142.11
Occupation,http://data.europa.eu/esco/occupation/be3c021d-bd93-45a0-ad32-e8fa8e0d17ef,2310,moderno valodu lektors,"moderno valodu lektore
moderno valodu docētājs
moderno valodu pasniedzējs
moderno valodu profesors
moderno valodu docents
moderno valodu lektors",svešvalodu pasniedzējs,released,2016-12-22T21:33:01Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Moderno valodu lektori ir profesori, pasniedzēji vai lektori, kuri apmāca studentus ar jau vidējās izglītības diplomu savā specialitātes jomā — modernajās valodās, kam pārsvarā ir akadēmisks raksturs. Viņi sadarbojas ar pētnieku asistentiem un pasniedzēju asistentiem, lai sagatavotu lekcijas un eksāmenus, vērtētu studiju darbus un eksāmenus, kā arī nodrošina studentiem izvērtēšanu un atsauksmju uzklausīšanu. Viņi arī veic akadēmisku pētniecību saistībā ar modernajām valodām, publicē savas atziņas, kā arī sadarbojas ar citu universitāšu kolēģiem.",2310.1.26
Occupation,http://data.europa.eu/esco/occupation/be54b8da-bc71-40f0-b150-45c5e0769375,3332,pasākumu vietas organizēšanas direktors,"konferenču un banketu menedžere
pasākumu organizēšanas direktore
konferenču un banketu vadītāja
pasākumu organizēšanas direktors
konferenču un banketu menedžeris
konferenču un banketu vadītājs",,released,2017-01-17T13:33:37Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Pasākumu vietas organizēšanas direktori plāno un uzrauga konferenču, banketu un pasākumu norisi viesmīlības iestādē atbilstoši klientu vajadzībām. Viņi atbild par reklāmas pasākumiem, konferencēm, semināriem, izstādēm, lietišķiem pasākumiem, sociāliem pasākumiem un to norises vietām.",3332.2.1
Occupation,http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,2635,sociālais darbinieks darbam ar paliatīvā aprūpē esošām personām,"sociālā darbiniece darbam ar paliatīvā aprūpē esošām personām
sociālais darbinieks darbam ar paliatīvā aprūpē esošām personām",,released,2016-07-05T16:22:39Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Sociālie darbinieki darbam ar paliatīvā aprūpē esošām personām sniedz palīdzību un konsultācijas pacientiem, kuriem ir hroniskas vai neārstējamas slimības, kā arī viņu ģimenes locekļiem saistībā ar praktiskiem pasākumiem. Viņi nodrošina nepieciešamo medicīnisko aprūpi pacientam un palīdz viņa ģimenes locekļiem pielāgoties diagnozei, nodrošinot atbalstu un pievēršot uzmanību viņu emocionālajām vajadzībām, palīdzot viņiem apzināties pieejamās iespējas.",2635.3.20
Occupation,http://data.europa.eu/esco/occupation/bea705fe-06ac-4147-b8e0-6e8ac1208d8f,9333,noliktavas strādnieks,"noliktavas strādnieks
noliktavas strādniece",,released,2017-01-17T14:30:23Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Noliktavas strādnieki veic precīzu materiālu apstrādi, iepakošanu un uzglabāšanu noliktavā. Viņi saņem un marķē preces, pārbauda to kvalitāti, kā arī uzglabā preces un dokumentē zaudējumus. Noliktavu darbinieki arī uzrauga preču krājumus, veic uzskaiti un izsūta preces.",9333.8
Occupation,http://data.europa.eu/esco/occupation/bea99fea-0383-4c63-b944-70d4799de2c5,1219,projektu vadītājs,"projektu vadītāja
projekta koordinators
projektu vadītājs",,released,2016-07-05T15:38:40Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Projektu vadītāji nodrošina projekta laicīgu pabeigšanu, iekļaujoties paredzētajā budžetā, un mērķu sasniegšanu. Viņi pārrauga projektu, vada komandu, nodrošina visefektīvāko resursu izmantošanu, kā arī visu iesaistīto pušu apmierinātību.",1219.6
Occupation,http://data.europa.eu/esco/occupation/beacd3d6-e414-42ea-baf9-3ddc34fc143a,8160,alus misas vārītājs,"alus misas vārītājs
alus darīšanas tehnologs
alus misas vārītāja",,released,2016-07-05T17:04:12Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Alus misas vārītāji iegūst spirtu no rauga, ko izmanto alkoholisko dzērienu ražošanā. Viņi nosver rauga daudzumus un izmēra temperatūru, lai noteiktu atbilstošus alkoholisko dzērienu ražošanas apstākļus.",8160.55
Occupation,http://data.europa.eu/esco/occupation/becbe3ca-e000-40c0-9f67-5c4035b930ea,3114,datoraparatūras testēšanas tehniķis,"datortehnikas testēšanas tehniķe
datortehnikas testēšanas tehniķis",,released,2016-07-06T09:22:28Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Datoraparatūras testēšanas tehniķi testē datoraparatūru, piemēram, shēmas plates, datoru mikroshēmas, datorsistēmas un citus elektroniskos un elektriskos komponentus. Viņi analizē aparatūras konfigurāciju un testē tās uzticamību un atbilstību specifikācijām.",3114.1.3
Occupation,http://data.europa.eu/esco/occupation/beedd3c0-d3e2-4efe-8f39-381df669ee35,9212,zirgkopējs,"zirgkopis
zirgkopējs
jāšanas instruktors
jāšanas trenere
žokejs
zirgkope
jāšanas instruktore
zirgkopēja
jāšanas treneris",,released,2016-07-05T13:31:27Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Zirgkopēji nodrošina ikdienas zirgu aprūpi, tā rūpējoties par viņu veselību, labklājību un drošību. 
Viņi piedalās zirgu fizisko nodarbību vadīšanā, kā arī staļļu, ēku un apkārtējās teritorijas uzkopšanā un uzturēšanā.",9212.3
Occupation,http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,2433,ķīmisko preču tirdzniecības tehniskais pārstāvis,"ķīmisko produktu tirdzniecības vadītājs
ķīmisko produktu tirdzniecības vadītāja",,released,2016-07-05T17:35:49Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Ķīmisko preču tirdzniecības tehniskie pārstāvji strādā uzņēmumu labā, lai pārdotu to preces, vienlaikus klientiem sniedzot tehnisku ieskatu to piedāvājumos.",2433.6.2
Occupation,http://data.europa.eu/esco/occupation/bf367464-950a-416c-98b1-52b9d571550e,8183,ādas izstrādājumu saiņošanas operators,"ādas izstrādājumu saiņošanas operators
ādas izstrādājumu saiņošanas operatore",,released,2017-02-02T13:15:18Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Ādas izstrādājumu saiņošanas operatori veic galīgo ādas izstrādājumu ražošanas darbību – saiņošanu. Viņi izmanto piederumus, piemēram, rokturus, piekaramās atslēgas, kā arī citus preces piederumus, piemēram, etiķetes. Vajadzības gadījumā viņi ievieto preces tekstila maisos, aizpilda tās ar papīru, lai saglabātu preces formu, un ievieto preces kastēs, izmantojot atbilstošus preču aizsardzības līdzekļus. Viņi ir atbildīgi par vispārēju iepakošanu un pārbauda katra pasūtījuma izpildi, ievietojot kastes pakās un sagatavojot dokumentāciju, ko izmanto transporta aģentūra.",8183.6
Occupation,http://data.europa.eu/esco/occupation/bf7d8b16-4e2c-48ef-b44e-dc25b2d0ab61,5132,kafijas bārmenis,"kafijas dzērienu bārmenis
barista meistars
kafijas bārmenis",,released,2020-06-11T14:58:46.903Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Kafijas bārmeņi viesmīlības iestādē / kafijas veikalā / bārā gatavo specializētus kafijas veidus, izmantojot profesionālu gatavošanas aprīkojumu. ",5132.1.1
Occupation,http://data.europa.eu/esco/occupation/bf802371-4758-4268-a780-58e3d269831b,2263,pretradiācijas aizsardzības speciālists,"pretradiācijas aizsardzības speciālists
radiācijaizsardzības speciālists
pretradiācijas aizsardzības speciāliste",,released,2017-02-23T12:14:49Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Pretradiācijas aizsardzības speciālisti ir atbildīgi par aizsardzību pret jonizējošā starojuma kaitīgo iedarbību. Viņi nodrošina atbilstību normatīvajiem aktiem, īstenojot drošības pasākumus. Turklāt viņi izstrādā plānus aizsardzībai pret radiāciju, jo īpaši saistībā ar kodolelektrostacijām un kodoliekārtām.",2263.4
Occupation,http://data.europa.eu/esco/occupation/bf89925d-00a1-4f94-ab3b-2148c887af33,5221,mazumtirdzniecības uzņēmuma vadītājs,"mazumtirdzniecības uzņēmuma vadītājs
mazumtirdzniecības uzņēmuma vadītāja
mazumtirdzniecības veikala īpašnieks",,released,2017-01-17T14:38:54Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Mazumtirdzniecības uzņēmuma vadītāji savā privātuzņēmumā organizē uzņēmējdarbības procesus un izstrādā koncepcijas.,5221.1
Occupation,http://data.europa.eu/esco/occupation/bfc1b4e9-624c-4fba-89f2-d218bba9e257,3435,lidošanas skatu režisors,"kustību režisors
kustību režisore",,released,2016-12-20T12:30:32Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Lidošanas skatu režisori projektē cilvēku lidošanas efektus izrādes vajadzībām un uzrauga vai īsteno to izpildi. Viņu darbs ir balstīts uz izpēti un māksliniecisko redzējumu. Viņu radīto projektu ietekmē citi projekti un otrādi, tāpēc tam jāsaskan ar šiem citiem projektiem un vispārējo māksliniecisko redzējumu. Izrādes laikā viņi apmāca aktierus veikt virtuozas kustības gaisā un virza viņus. Tādēļ lidošanas skatu režisori cieši sadarbojas ar mākslinieciskajiem režisoriem, operatoriem, izpildītājiem un māksliniecisko komandu. Lidošanas skatu režisori sagatavo un uzrauga struktūras izveidi, veic drošības pārbaudes un vada personu slīdņu sistēmas. Viņi ir apmācīti atbilstoši reaģēt uz ārkārtas situācijām, kas var rasties saistībā ar lidošanu. Viņu darbs ir balstīts uz plāniem, instrukcijām un aprēķiniem. Personu vadīšana augstumā izpildītāju un skatītāju tuvumā vai virs viņiem šo padara par augsta riska profesiju.",3435.9
Occupation,http://data.europa.eu/esco/occupation/bfc92738-128b-44f5-92d4-51b10df17961,2633,filozofs,"politikas filozofs
filozofs
filozofe
filozofijas pētnieks
filozofijas pasniedzējs",,released,2016-12-22T21:32:35Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Filozofi pēta un diskutē par vispārējām un strukturālām problēmām, kas raksturīgas sabiedrībai, cilvēkiem un indivīdiem. Viņiem ir labi izkoptas racionālās domāšanas un argumentācijas spējas, lai varētu iesaistīties diskusijās par esību, vērtību sistēmām, zināšanām vai realitāti. Viņi diskusijās balstās uz loģiku, un to rezultātā panāk dziļu izpratni un abstrakciju.",2633.2
Occupation,http://data.europa.eu/esco/occupation/bfdc096e-e450-424d-9340-46968047ed68,8131,nitroglicerīna neitralizēšanas operators,"nitroglicerīna neitralizēšanas operators
nitroglicerīna neitralizēšanas operatore",,released,2016-07-05T17:06:31Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Nitroglicerīna neitralizēšanas operatori uztur sprāgstvielu sajaukšanas tvertnes, neitralizējot pārējās skābes.",8131.13
Occupation,http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6,3313,grāmatveža palīgs,"grāmatveža palīdze
grāmatveža palīgs",,released,2016-07-05T15:25:03Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Grāmatvežu palīgi reģistrē un ziņo par čeku izmaksas uzskaiti grāmatvedim, ar kuru kopā viņi strādā, pārbauda noguldījumus un sagatavo ikdienas ziņojumus un ienākumus. Viņi nodrošina oficiālu orderu izsniegšanu, uztur atpakaļ atdoto čeku reģistru un par visām biļešu sistēmas problēmām sazinās ar čeku izmaksas pakalpojumu pārvaldītājiem.",3313.1
Occupation,http://data.europa.eu/esco/occupation/bff716c9-42c7-471e-8af0-582f799fb29a,2133,akvakultūras vides analītiķis,"akvakultūras vides analītiķe
akvakultūras vides analītiķis",,released,2016-12-20T13:31:53Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Akvakultūras vides analītiķi novērtē, plāno un īsteno programmas, lai atzītu, uzraudzītu un kontrolētu vides faktorus, kas var potenciāli ietekmēt ūdensdzīvnieku un augu veselību.",2133.2
Occupation,http://data.europa.eu/esco/occupation/bff7e8a3-6206-4d38-b25f-fcb6e634c7af,2310,arheoloģijas lektors,"arheoloģijas profesors
arheoloģijas lektors
arheoloģijas lektore
arheoloģijas docents
arheoloģijas pasniedzējs
arheoloģijas docētājs",,released,2017-01-17T12:39:47Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Arheoloģijas lektori ir profesori, pasniedzēji vai lektori, kuri apmāca studentus ar jau vidējās izglītības diplomu savā specialitātes jomā — arheoloģijā, kam pārsvarā ir akadēmisks raksturs. Viņi sadarbojas ar pētnieku asistentiem un pasniedzēju asistentiem, lai sagatavotu lekcijas un eksāmenus, vērtētu studiju darbus un eksāmenus, kā arī nodrošina studentiem izvērtēšanu un atsauksmju uzklausīšanu. Viņi arī veic akadēmisku pētniecību saistībā ar arheoloģiju, publicē savas atziņas, kā arī sadarbojas ar citu universitāšu kolēģiem.",2310.1.2
Occupation,http://data.europa.eu/esco/occupation/bffbe18a-cb8b-4f90-bd87-7505cd3b16f5,2267,optometrists,"optometriste
optometrists",,released,2017-02-02T12:15:50Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Optometristi pārbauda un testē acis, lai identificētu anomālijas, vizuālās problēmas vai slimības. Viņi izraksta un uzstāda lēcas, piemēram, brillēm, un kontaktlēcas, kā arī sniedz ieteikumus saistībā ar redzes problēmām. Viņi arī var pacientu nosūtīt pie cita praktizējoša ārsta. Viņu darbības joma un profesionālais nosaukums var atšķirties atkarībā no valstu noteikumiem.",2267.1
Occupation,http://data.europa.eu/esco/occupation/c011a88b-95ab-46ad-ad30-539e3fc56092,2330,vidusskolas literatūras skolotājs,"literatūras skolotāja vidusskolā
literatūras skolotājs vidusskolā",,released,2016-12-22T21:33:08Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Vidusskolas literatūras skolotāji nodrošina izglītību vidusskolas skolēniem, parasti bērniem un jauniešiem. Parasti viņi māca konkrētu priekšmetu, kurā ir specializējušies, proti, literatūru. Viņi sagatavo mācību stundu plānus un materiālus, uzrauga skolēnu sekmes, vajadzības gadījumā palīdz individuāli un novērtē viņu zināšanas un profesionālās iemaņas literatūras priekšmetā, uzdodot uzdevumus, testus un pārbaudes darbus.",2330.1.10
Occupation,http://data.europa.eu/esco/occupation/c01cdf85-3ce0-4d12-ae86-e4e63493fafa,3311,finanšu brokeris,"finanšu brokere
finanšu tirgus brokeris
finanšu brokeris
finanšu instrumentu brokeris",,released,2016-07-05T15:21:29Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Finanšu brokeri veic finanšu tirgus darbības savu klientu vārdā. Viņi uzrauga vērtspapīrus, klientu finanšu dokumentāciju, tirgus tendences un apstākļus, kā arī citas juridiskās prasības. Viņi plāno pirkšanas un pārdošanas darbības un aprēķina darījumu izmaksas.",3311.2
Occupation,http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d,1223,pētījumu vadītājs,"pētījumu vadītājs
pētniecības struktūrvienības vadītājs
pētījumu vadītāja",,released,2017-01-17T12:53:37Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Pētījumu vadītāji pārrauga izpētes centra vai programmas, vai universitātes pētniecības un attīstības programmas. Viņi sniedz atbalstu vadošajiem darbiniekiem, koordinē darba aktivitātes un uzrauga personālu un izpētes projektus. Viņi var darboties dažādās nozarēs, piemēram, ķīmijā, tehniskajās un dabas zinātnēs. Pētījumu vadītāji var arī konsultēt pētniecības jomā un paši veikt pētniecību.",1223.2.2
Occupation,http://data.europa.eu/esco/occupation/c0386702-0699-4550-920b-1f7027c9a3d9,7511,zivju kulinārs,"zivju apstrādātājs
zivju sagatavotājs
zivju kulināre
zivju kulinārs",,released,2017-01-17T12:03:21Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Zivju kulināri veic zivju un čaulgliemju pagatavošanu saskaņā ar higiēnas, pārtikas nekaitīguma un tirdzniecības noteikumiem. Viņi veic zivju apstrādes darbības un nodarbojas ar mazumtirdzniecību.",7511.2
Occupation,http://data.europa.eu/esco/occupation/c0463fbe-7914-48ac-84ec-abaee1a7f292,3311,vērtspapīru brokeris,"vērtspapīru brokeris
vērtspapīru brokere",,released,2016-07-05T15:23:20Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Vērtspapīru brokeri rada saikni starp ieguldītājiem un pieejamajām ieguldījumu iespējām. Viņi, pamatojoties uz savām zināšanām finanšu tirgos, pērk un pārdod vērtspapīrus klientu vārdā. Viņi uzrauga savu klientu vērtspapīru vērtības izmaiņas, novērtējot to stabilitāti vai spekulatīvas tendences. Vērtspapīru brokeri aprēķina vērtspapīru cenu un izvieto tos tirgū.",3311.2.4
Occupation,http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,2432,sabiedrisko attiecību speciālists,"sabiedrisko attiecību speciāliste
sabiedrisko attiecību speciālists",,released,2017-01-17T11:46:12Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Sabiedrisko attiecību speciālisti pārstāv uzņēmumu vai organizāciju saziņā ar ieinteresētajām personām un sabiedrību. Viņi izmanto komunikācijas stratēģijas, lai veicinātu izpratni par savu klientu darbībām un parādītu viņu koptēlu labvēlīgā gaismā.",2432.9
Occupation,http://data.europa.eu/esco/occupation/c05090e2-d599-46c8-a47b-3d52a893ca55,2651,masku meistars,"masku meistars
masku meistare",,released,2016-12-20T12:31:03Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Masku meistari izgatavo, pielāgo un uztur kārtībā maskas dzīvajām izrādēm. Viņi strādā, izmantojot skices, attēlus un māksliniecisku redzējumu, apvienojumā ar zināšanām par cilvēka ķermeni, lai nodrošinātu valkātājam maksimālu kustības brīvību. Viņi cieši sadarbojas ar dizaineriem.",2651.8
Occupation,http://data.europa.eu/esco/occupation/c0749528-ee2a-41bd-a1f6-c13825b5e569,7231,avārijas dienesta automehāniķis,"avārijas dienesta automehāniķis
avārijas dienesta automehāniķe",,released,2017-01-17T12:14:16Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Avārijas dienesta automehāniķi veic remontdarbus, testus un tehnisko apkopi spēkratiem, kas salūzuši uz ceļa. Viņi nosaka klienta transportlīdzekļa atrašanās vietu un dodas uz to, lai veiktu tādus pakalpojumus kā riepu nomaiņa un dzinēja remontdarbi.",7231.6
Occupation,http://data.europa.eu/esco/occupation/c0768628-46ad-4077-aee0-66ab6d7711df,5223,ziedu un dārza preču pārdevējs,"pārdevējs-florists
ziedu un dārza preču pārdevējs
ziedu un dārza preču pārdevēja
florists
pārdevējs ziedu un stādu veikalā",,released,2016-07-05T17:27:29Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Ziedu un dārza preču pārdevēji specializētos veikalos pārdod ziedus, augus, sēklas un/vai mēslojumu.",5223.7.18
